CustomerID,State,PlanType,InternetType,Contract,TenureMonths,MonthlyRecharge,TotalSpend,DataUsageGB,CallMinutes,CustomerServiceCalls,NetworkComplaints,Churn
BSNL615610,Karnataka,Postpaid,4G,Monthly,1,1107.28,972.52,22.89,1242,5,5,Yes
BSNL462154,Andhra Pradesh,Postpaid,None,Monthly,71,1093.66,77727.72,41.23,1533,1,1,Yes
BSNL492125,Maharashtra,Prepaid,Broadband,Two Year,56,1092.45,61234.06,42.93,346,2,1,No
BSNL216090,Maharashtra,Postpaid,4G,Monthly,56,503.9,28412.57,33.1,1962,1,1,No
BSNL545270,Tamil Nadu,Prepaid,4G,Monthly,50,299.86,14856.08,11.82,756,1,1,No
BSNL384986,Andhra Pradesh,Prepaid,4G,Monthly,21,223.56,4752.6,18.21,725,0,1,No
BSNL326114,Maharashtra,Prepaid,4G,Monthly,39,669.79,26124.12,35.36,1667,0,1,No
BSNL722742,Andhra Pradesh,Prepaid,3G,Monthly,23,454.78,10467.56,28.23,66,0,0,No
BSNL465663,Kerala,Prepaid,3G,Monthly,58,532.43,30890.64,20.38,1121,1,2,Yes
BSNL615381,Karnataka,Prepaid,4G,Monthly,21,301.12,6388.51,42.09,684,6,1,Yes
BSNL847025,Maharashtra,Prepaid,Broadband,Monthly,33,338.41,11177.0,17.44,199,4,1,Yes
BSNL608955,Tamil Nadu,Prepaid,None,Monthly,53,800.62,42413.65,36.19,298,1,1,Yes
BSNL410013,Karnataka,Postpaid,4G,Annual,48,348.53,16907.57,43.96,1750,5,2,Yes
BSNL567502,Kerala,Prepaid,4G,Monthly,71,756.9,53570.43,43.59,467,1,2,Yes
BSNL744794,Maharashtra,Prepaid,3G,Monthly,9,604.78,5460.47,39.74,186,4,3,Yes
BSNL205463,Kerala,Postpaid,Broadband,Monthly,58,280.56,16407.51,20.73,817,0,1,No
BSNL160645,Tamil Nadu,Prepaid,Broadband,Monthly,48,348.4,16742.22,6.63,1494,4,0,Yes
BSNL769501,Karnataka,Prepaid,4G,Annual,32,1107.21,35467.6,42.82,1400,1,0,No
BSNL641783,Kerala,Prepaid,4G,Monthly,20,521.64,10457.64,4.51,1038,1,1,No
BSNL114169,Andhra Pradesh,Postpaid,None,Annual,8,1044.39,8194.54,29.25,1030,7,2,Yes
BSNL402619,Andhra Pradesh,Prepaid,Broadband,Monthly,45,1125.63,50501.2,34.61,626,1,0,No
BSNL805505,Karnataka,Prepaid,4G,Monthly,33,418.93,13714.4,33.21,1599,4,3,Yes
BSNL770128,Andhra Pradesh,Prepaid,Broadband,Monthly,47,1182.65,55409.19,30.91,203,0,1,No
BSNL308213,Maharashtra,Postpaid,Broadband,Monthly,39,450.29,17667.69,23.16,1021,3,2,Yes
BSNL987347,Kerala,Postpaid,4G,Monthly,30,948.7,28293.58,17.4,1488,5,1,Yes
BSNL922223,Andhra Pradesh,Prepaid,Broadband,Monthly,39,497.97,19551.91,22.19,292,1,0,No
BSNL823703,Andhra Pradesh,Prepaid,Broadband,Monthly,32,398.3,12862.07,19.49,774,1,1,No
BSNL711340,Karnataka,Prepaid,None,Monthly,5,215.83,1211.65,27.93,80,3,3,Yes
BSNL759353,Karnataka,Prepaid,3G,Annual,26,1188.63,30756.4,24.69,374,1,1,Yes
BSNL512628,Tamil Nadu,Postpaid,Broadband,Two Year,57,486.41,27740.57,39.94,1665,3,4,Yes
BSNL449761,Maharashtra,Prepaid,3G,Annual,62,175.44,10691.46,22.5,665,1,2,Yes
BSNL433953,Andhra Pradesh,Prepaid,4G,Annual,16,546.08,8563.96,45.28,840,4,3,Yes
BSNL344705,Karnataka,Prepaid,Broadband,Monthly,26,1005.37,26273.07,7.68,636,1,2,Yes
BSNL433328,Kerala,Prepaid,4G,Monthly,25,579.67,14491.44,28.3,297,4,2,Yes
BSNL350446,Telangana,Postpaid,4G,Monthly,68,617.94,42076.96,1.44,353,1,2,No
BSNL985098,Karnataka,Postpaid,3G,Monthly,61,234.3,14159.26,5.83,1863,2,0,Yes
BSNL499455,Andhra Pradesh,Prepaid,Broadband,Monthly,63,392.57,24921.72,4.46,424,3,1,No
BSNL935321,Kerala,Prepaid,None,Two Year,18,1083.97,19640.98,3.15,1616,5,0,Yes
BSNL878866,Karnataka,Postpaid,None,Annual,13,740.9,9777.3,31.95,1791,0,0,No
BSNL718065,Tamil Nadu,Prepaid,Broadband,Monthly,63,761.56,48030.15,5.33,788,1,1,No
BSNL485289,Telangana,Prepaid,3G,Monthly,54,833.43,44953.72,40.92,766,3,4,Yes
BSNL484232,Telangana,Prepaid,3G,Two Year,19,1033.18,19758.49,4.38,816,3,1,Yes
BSNL502423,Tamil Nadu,Prepaid,Broadband,Annual,7,192.29,1158.49,47.36,1414,4,2,Yes
BSNL767621,Maharashtra,Prepaid,3G,Annual,38,782.98,29653.85,41.12,193,1,1,Yes
BSNL892659,Kerala,Prepaid,4G,Monthly,20,1106.78,22308.44,6.57,1965,1,0,No
BSNL483499,Maharashtra,Prepaid,4G,Annual,67,517.63,34509.2,33.57,1366,6,0,Yes
BSNL488420,Telangana,Prepaid,4G,Two Year,54,652.27,35035.93,17.45,715,4,6,Yes
BSNL726130,Tamil Nadu,Prepaid,4G,Two Year,1,877.58,1068.56,1.41,1759,1,1,No
BSNL138152,Telangana,Prepaid,3G,Monthly,7,800.47,5632.66,4.3,1656,4,0,Yes
BSNL911821,Telangana,Prepaid,4G,Two Year,30,1031.57,30842.24,27.85,972,1,0,No
BSNL766061,Tamil Nadu,Postpaid,4G,Monthly,52,157.63,8393.96,32.62,459,0,1,No
BSNL768865,Kerala,Prepaid,4G,Monthly,29,470.39,13705.41,33.96,1490,2,1,Yes
BSNL868658,Telangana,Prepaid,4G,Monthly,36,885.34,31898.16,22.65,115,3,5,Yes
BSNL998260,Karnataka,Prepaid,3G,Monthly,68,533.71,36441.76,7.44,1900,0,0,No
BSNL852709,Karnataka,Postpaid,4G,Annual,21,602.34,12457.43,35.31,1061,2,0,Yes
BSNL172810,Andhra Pradesh,Prepaid,4G,Two Year,57,326.66,18566.11,13.57,1144,1,2,No
BSNL600814,Tamil Nadu,Prepaid,Broadband,Monthly,12,565.69,6845.09,31.6,334,2,1,No
BSNL877086,Maharashtra,Prepaid,4G,Monthly,60,1056.29,63263.47,48.77,564,0,0,No
BSNL988967,Karnataka,Prepaid,Broadband,Annual,19,1109.65,21050.85,38.57,1221,4,1,Yes
BSNL671545,Maharashtra,Prepaid,Broadband,Annual,38,225.75,8431.73,5.45,327,1,0,No
BSNL983218,Andhra Pradesh,Prepaid,4G,Monthly,31,248.51,7649.76,9.55,1418,0,0,No
BSNL126423,Telangana,Postpaid,Broadband,Monthly,8,819.8,6570.4,17.77,1818,1,0,No
BSNL217215,Karnataka,Prepaid,4G,Monthly,17,830.82,14092.36,22.47,1448,0,1,No
BSNL643843,Andhra Pradesh,Prepaid,4G,Monthly,10,969.2,9641.09,27.45,431,3,2,Yes
BSNL639149,Telangana,Prepaid,Broadband,Annual,10,674.01,6580.78,46.69,615,2,2,Yes
BSNL270902,Tamil Nadu,Postpaid,4G,Annual,7,590.54,4201.78,29.98,1946,1,1,No
BSNL146930,Andhra Pradesh,Prepaid,4G,Monthly,16,967.05,15505.81,42.11,1356,1,3,Yes
BSNL276985,Maharashtra,Prepaid,3G,Monthly,68,748.16,50840.1,3.7,1489,1,1,No
BSNL172978,Kerala,Postpaid,None,Two Year,54,586.63,31631.35,48.21,1156,2,0,No
BSNL605488,Maharashtra,Postpaid,4G,Two Year,64,447.96,28472.96,43.39,1011,1,3,Yes
BSNL561072,Tamil Nadu,Prepaid,4G,Annual,58,1105.31,64268.3,39.0,1291,2,3,Yes
BSNL700191,Andhra Pradesh,Prepaid,Broadband,Monthly,29,683.24,19841.54,21.43,70,1,2,No
BSNL592969,Telangana,Prepaid,4G,Annual,70,1023.86,71685.24,41.22,157,3,1,Yes
BSNL889623,Karnataka,Prepaid,3G,Monthly,61,246.05,15143.16,32.31,1520,4,2,Yes
BSNL354874,Kerala,Postpaid,None,Monthly,29,453.55,13072.39,31.14,1295,4,2,Yes
BSNL573250,Tamil Nadu,Prepaid,Broadband,Annual,21,1039.21,21977.88,38.4,451,0,1,No
BSNL297292,Telangana,Prepaid,4G,Monthly,42,829.79,34671.71,16.65,878,0,1,No
BSNL946934,Karnataka,Prepaid,4G,Monthly,35,401.93,13953.18,49.22,799,2,2,Yes
BSNL937199,Telangana,Prepaid,None,Two Year,46,741.22,34143.37,8.65,1281,3,4,Yes
BSNL654581,Karnataka,Prepaid,4G,Two Year,26,952.21,24807.62,17.19,124,0,0,No
BSNL155382,Kerala,Postpaid,Broadband,Monthly,24,460.95,11034.62,1.5,1954,2,1,No
BSNL214087,Tamil Nadu,Prepaid,None,Monthly,19,726.63,13982.95,18.57,1562,0,0,No
BSNL750878,Kerala,Prepaid,4G,Two Year,30,478.59,14185.65,23.44,785,0,1,No
BSNL665224,Andhra Pradesh,Prepaid,4G,Monthly,49,1117.21,54545.69,26.72,1277,3,0,Yes
BSNL206928,Tamil Nadu,Postpaid,Broadband,Monthly,6,932.71,5467.07,11.31,1853,0,0,No
BSNL201973,Kerala,Prepaid,4G,Monthly,57,345.47,19863.53,8.35,459,5,1,Yes
BSNL521623,Maharashtra,Prepaid,4G,Annual,57,1082.1,61813.38,30.94,1749,2,2,Yes
BSNL752448,Maharashtra,Prepaid,4G,Two Year,47,527.92,24843.79,4.96,791,0,1,Yes
BSNL552642,Maharashtra,Postpaid,3G,Monthly,54,337.33,18323.42,45.87,786,1,1,Yes
BSNL634019,Tamil Nadu,Prepaid,Broadband,Monthly,17,361.38,6162.42,37.67,1346,0,0,No
BSNL553768,Maharashtra,Prepaid,4G,Monthly,50,254.17,12612.41,34.65,1441,7,3,Yes
BSNL828339,Tamil Nadu,Postpaid,3G,Annual,69,580.13,40228.78,3.21,1616,1,2,Yes
BSNL318980,Tamil Nadu,Prepaid,None,Annual,11,776.21,8415.96,49.69,83,4,4,Yes
BSNL750568,Telangana,Prepaid,3G,Monthly,29,598.6,17455.11,11.68,625,1,0,No
BSNL383263,Telangana,Prepaid,4G,Monthly,19,153.73,3058.2,39.0,780,1,1,No
BSNL235678,Tamil Nadu,Prepaid,4G,Monthly,53,1022.63,54277.06,26.22,1615,4,5,Yes
BSNL398797,Tamil Nadu,Prepaid,4G,Annual,64,524.06,33495.22,30.66,1668,0,0,No
BSNL892360,Maharashtra,Prepaid,Broadband,Monthly,46,692.65,31854.46,39.5,106,1,1,No
BSNL774105,Tamil Nadu,Prepaid,4G,Two Year,43,1077.31,46356.33,6.05,241,3,3,Yes
BSNL316295,Karnataka,Prepaid,4G,Monthly,31,196.27,6013.21,30.12,570,0,1,No
BSNL444473,Karnataka,Prepaid,4G,Annual,32,520.82,16833.47,28.73,442,3,1,Yes
BSNL876194,Telangana,Postpaid,Broadband,Annual,43,352.3,15027.23,24.01,1248,2,0,Yes
BSNL183661,Kerala,Prepaid,4G,Monthly,32,759.63,24228.69,47.6,666,7,3,Yes
BSNL620781,Maharashtra,Prepaid,3G,Two Year,62,394.29,24375.35,5.73,1215,0,1,No
BSNL346693,Kerala,Postpaid,Broadband,Monthly,33,1019.89,33735.42,45.77,380,2,0,No
BSNL373630,Tamil Nadu,Prepaid,3G,Annual,68,461.86,31495.53,35.76,1774,3,0,Yes
BSNL851197,Tamil Nadu,Prepaid,4G,Monthly,5,865.38,4482.39,34.38,435,0,0,No
BSNL846653,Kerala,Prepaid,4G,Monthly,68,150.21,10232.85,10.29,1816,3,3,Yes
BSNL288330,Karnataka,Postpaid,4G,Two Year,12,312.17,3800.93,44.83,180,0,0,No
BSNL370878,Kerala,Prepaid,None,Annual,66,918.06,60520.64,30.15,1261,0,0,No
BSNL689092,Kerala,Postpaid,None,Annual,17,997.22,16951.52,46.61,1353,5,3,Yes
BSNL644666,Karnataka,Prepaid,Broadband,Two Year,19,321.77,5961.87,12.58,716,0,1,No
BSNL766804,Kerala,Postpaid,4G,Monthly,15,222.37,3260.1,3.68,834,3,1,No
BSNL641659,Maharashtra,Postpaid,None,Monthly,38,218.67,8161.36,27.41,1047,0,1,No
BSNL756890,Kerala,Prepaid,4G,Monthly,56,1101.41,61834.87,24.64,462,6,4,Yes
BSNL112195,Andhra Pradesh,Prepaid,3G,Monthly,35,1012.94,35447.25,33.56,1441,1,0,No
BSNL895487,Maharashtra,Prepaid,None,Annual,40,1134.37,45483.91,9.62,681,2,3,Yes
BSNL991364,Andhra Pradesh,Prepaid,3G,Monthly,12,590.5,6920.31,39.66,1132,1,2,Yes
BSNL218913,Telangana,Prepaid,4G,Monthly,46,311.27,14238.73,48.87,450,0,0,No
BSNL328180,Andhra Pradesh,Prepaid,4G,Annual,46,695.74,32008.38,25.3,647,2,2,Yes
BSNL384398,Andhra Pradesh,Prepaid,4G,Annual,50,1072.99,53775.08,46.98,1619,1,1,No
BSNL500355,Andhra Pradesh,Prepaid,4G,Two Year,13,1014.11,13371.4,32.6,605,1,0,No
BSNL611824,Andhra Pradesh,Prepaid,4G,Annual,68,1043.65,70839.23,48.28,1524,1,0,No
BSNL395606,Telangana,Prepaid,Broadband,Monthly,48,303.26,14619.52,47.1,622,0,1,No
BSNL370612,Karnataka,Postpaid,4G,Monthly,71,294.74,21088.57,26.8,572,0,0,No
BSNL972773,Tamil Nadu,Prepaid,Broadband,Monthly,39,162.33,6359.9,6.91,1525,1,2,Yes
BSNL816009,Tamil Nadu,Prepaid,None,Monthly,20,618.12,12438.08,22.89,1385,0,0,No
BSNL236984,Andhra Pradesh,Prepaid,4G,Annual,6,777.25,4761.35,48.75,622,3,0,No
BSNL947070,Andhra Pradesh,Prepaid,4G,Monthly,1,279.64,469.67,16.17,445,2,1,Yes
BSNL524380,Telangana,Postpaid,Broadband,Annual,59,651.33,38444.19,13.61,427,2,1,Yes
BSNL923748,Tamil Nadu,Prepaid,4G,Two Year,48,750.87,35999.38,46.9,1651,0,0,No
BSNL370620,Tamil Nadu,Postpaid,4G,Monthly,7,173.87,1078.66,31.14,1142,2,0,No
BSNL233723,Kerala,Prepaid,3G,Monthly,14,214.38,3014.26,7.55,1035,2,2,Yes
BSNL876856,Telangana,Prepaid,4G,Two Year,71,956.83,67757.6,8.92,1579,2,1,Yes
BSNL952242,Andhra Pradesh,Prepaid,4G,Annual,32,444.04,14405.54,7.48,195,1,1,Yes
BSNL881187,Tamil Nadu,Prepaid,None,Monthly,22,276.8,6101.16,15.05,515,2,2,Yes
BSNL340516,Kerala,Prepaid,4G,Monthly,64,256.45,16342.49,6.94,790,1,0,No
BSNL498844,Telangana,Prepaid,4G,Monthly,33,392.57,12948.16,24.87,1021,1,0,No
BSNL799154,Maharashtra,Prepaid,3G,Two Year,19,313.95,5766.16,37.09,1373,3,1,No
BSNL392045,Andhra Pradesh,Prepaid,4G,Monthly,31,912.23,28476.58,25.68,559,4,2,Yes
BSNL202777,Tamil Nadu,Postpaid,3G,Monthly,30,1099.6,32895.52,6.9,1212,0,0,No
BSNL775939,Karnataka,Prepaid,3G,Monthly,40,1176.34,46960.27,43.29,1952,0,0,No
BSNL715639,Maharashtra,Prepaid,3G,Monthly,34,182.14,6084.11,6.67,1891,3,2,Yes
BSNL709028,Karnataka,Postpaid,4G,Monthly,39,653.4,25508.79,8.23,56,0,0,No
BSNL173837,Telangana,Postpaid,Broadband,Monthly,12,678.41,8063.07,18.77,247,0,1,No
BSNL823528,Tamil Nadu,Prepaid,3G,Annual,25,308.07,7676.88,3.55,1199,3,2,Yes
BSNL914654,Kerala,Prepaid,4G,Monthly,11,912.01,10221.09,6.22,954,4,4,Yes
BSNL484964,Kerala,Prepaid,3G,Monthly,28,387.04,10941.32,48.01,1856,2,2,Yes
BSNL279224,Karnataka,Prepaid,4G,Monthly,16,930.04,14787.26,43.07,92,0,3,Yes
BSNL225533,Andhra Pradesh,Postpaid,4G,Monthly,30,1023.78,30703.72,29.97,1046,1,0,No
BSNL733757,Telangana,Prepaid,4G,Two Year,33,1167.96,38450.38,13.63,1200,0,0,No
BSNL751504,Kerala,Prepaid,3G,Monthly,42,772.89,32519.08,39.92,152,2,2,Yes
BSNL400159,Andhra Pradesh,Postpaid,4G,Two Year,19,1168.85,22221.01,6.97,1843,1,0,No
BSNL737845,Maharashtra,Prepaid,3G,Annual,46,619.08,28555.3,49.99,566,2,2,Yes
BSNL946953,Tamil Nadu,Postpaid,Broadband,Monthly,12,362.72,4164.18,43.99,892,5,2,Yes
BSNL429566,Karnataka,Prepaid,4G,Monthly,24,894.95,21500.49,26.55,479,0,0,No
BSNL646086,Kerala,Prepaid,4G,Monthly,65,1033.09,66979.84,38.46,1844,2,0,Yes
BSNL322179,Kerala,Prepaid,Broadband,Monthly,19,369.95,6973.11,18.95,130,0,0,No
BSNL904229,Maharashtra,Prepaid,4G,Monthly,43,713.91,30700.71,11.44,244,0,0,No
BSNL652223,Tamil Nadu,Prepaid,4G,Monthly,49,224.43,10846.26,22.39,895,1,0,No
BSNL717835,Maharashtra,Prepaid,4G,Monthly,59,807.84,47640.05,20.66,476,5,1,Yes
BSNL701814,Karnataka,Prepaid,4G,Monthly,40,488.68,19641.76,4.44,1466,1,1,Yes
BSNL354847,Tamil Nadu,Postpaid,4G,Monthly,24,654.95,15742.12,21.93,1543,1,0,No
BSNL322584,Maharashtra,Prepaid,4G,Two Year,36,604.04,21911.12,39.6,158,3,3,Yes
BSNL211877,Telangana,Prepaid,4G,Monthly,61,719.0,43729.35,14.6,389,2,2,Yes
BSNL849634,Andhra Pradesh,Prepaid,Broadband,Annual,2,1126.1,2143.47,30.46,1153,1,0,No
BSNL549208,Maharashtra,Prepaid,4G,Annual,29,763.95,22068.95,10.06,1080,1,0,No
BSNL676804,Andhra Pradesh,Prepaid,4G,Monthly,34,577.85,19684.77,40.76,521,1,1,No
BSNL531199,Maharashtra,Prepaid,Broadband,Two Year,62,1115.8,68993.47,15.78,656,2,2,Yes
BSNL333004,Telangana,Prepaid,3G,Annual,43,917.59,39538.75,23.75,272,1,1,No
BSNL575461,Kerala,Postpaid,4G,Monthly,29,347.64,10011.12,37.27,1756,5,0,Yes
BSNL923615,Tamil Nadu,Prepaid,4G,Monthly,40,556.33,22444.48,26.26,1047,3,0,No
BSNL730895,Maharashtra,Prepaid,Broadband,Annual,28,715.23,20090.15,36.26,954,2,0,Yes
BSNL902379,Karnataka,Postpaid,3G,Two Year,51,507.06,26048.7,11.57,838,2,0,No
BSNL941599,Andhra Pradesh,Prepaid,4G,Monthly,71,318.87,22657.17,14.33,763,2,2,Yes
BSNL516313,Kerala,Postpaid,4G,Monthly,36,208.18,7296.01,47.36,577,2,2,Yes
BSNL818781,Karnataka,Prepaid,4G,Monthly,66,939.69,61976.31,19.97,1280,3,1,Yes
BSNL650309,Tamil Nadu,Prepaid,4G,Monthly,65,1004.16,65130.75,29.55,1580,2,0,No
BSNL470378,Telangana,Prepaid,3G,Two Year,4,823.92,3198.21,33.21,1741,2,0,No
BSNL886324,Maharashtra,Prepaid,3G,Two Year,59,630.08,36987.91,37.96,185,4,2,Yes
BSNL357703,Tamil Nadu,Prepaid,Broadband,Two Year,62,497.3,30886.29,6.56,596,0,0,No
BSNL640467,Andhra Pradesh,Prepaid,4G,Annual,25,562.14,14199.93,19.47,1465,6,4,Yes
BSNL634999,Tamil Nadu,Prepaid,4G,Monthly,69,672.64,46222.45,18.3,1047,1,1,No
BSNL985077,Kerala,Postpaid,None,Monthly,9,522.83,4571.74,26.67,723,0,0,No
BSNL373029,Kerala,Postpaid,Broadband,Annual,31,1069.31,32969.87,2.57,730,3,0,Yes
BSNL636310,Telangana,Prepaid,Broadband,Two Year,23,441.99,10246.8,31.32,942,1,2,No
BSNL365882,Kerala,Prepaid,None,Annual,44,694.34,30683.24,30.29,659,3,1,Yes
BSNL336241,Kerala,Postpaid,4G,Monthly,1,162.2,57.31,46.4,1018,2,0,No
BSNL375248,Telangana,Prepaid,3G,Monthly,14,619.96,8870.36,25.94,623,0,0,No
BSNL979578,Telangana,Prepaid,3G,Annual,6,1128.81,6778.27,13.57,985,3,1,Yes
BSNL171317,Karnataka,Prepaid,4G,Monthly,40,222.93,8867.69,31.16,1454,1,1,Yes
BSNL105920,Kerala,Prepaid,4G,Monthly,60,961.78,57889.42,49.61,1752,3,3,Yes
BSNL486069,Tamil Nadu,Prepaid,Broadband,Monthly,70,1103.15,77142.81,49.02,222,5,4,Yes
BSNL820224,Telangana,Prepaid,4G,Monthly,33,624.94,20781.98,33.39,720,2,1,Yes
BSNL767548,Andhra Pradesh,Prepaid,4G,Monthly,4,170.48,876.65,33.29,1842,2,4,Yes
BSNL496595,Karnataka,Prepaid,4G,Monthly,5,973.6,4885.51,11.79,167,4,0,Yes
BSNL320744,Tamil Nadu,Postpaid,4G,Monthly,60,1029.82,61756.47,41.05,1404,1,1,No
BSNL507210,Maharashtra,Postpaid,Broadband,Annual,51,763.93,38811.71,9.44,686,1,1,No
BSNL147599,Karnataka,Prepaid,4G,Monthly,36,963.2,34625.77,48.11,1746,2,2,Yes
BSNL459099,Telangana,Postpaid,3G,Annual,45,1132.67,51034.86,29.93,1247,0,0,No
BSNL854528,Karnataka,Prepaid,4G,Annual,62,347.76,21397.06,49.69,443,1,2,Yes
BSNL660971,Maharashtra,Prepaid,3G,Annual,23,637.38,14765.66,34.54,1471,3,6,Yes
BSNL526393,Kerala,Prepaid,Broadband,Monthly,44,1027.85,45122.46,42.73,522,3,1,Yes
BSNL153718,Telangana,Prepaid,4G,Monthly,43,769.61,33226.96,26.31,1854,0,0,Yes
BSNL203973,Karnataka,Prepaid,3G,Monthly,51,1140.46,58275.85,27.91,1197,2,0,Yes
BSNL774017,Telangana,Postpaid,3G,Monthly,31,750.33,23342.88,13.59,1300,3,1,Yes
BSNL836346,Tamil Nadu,Prepaid,4G,Monthly,9,575.24,5075.19,30.94,702,0,1,No
BSNL317571,Andhra Pradesh,Postpaid,4G,Monthly,71,637.91,45206.01,13.3,1261,2,4,Yes
BSNL779659,Andhra Pradesh,Prepaid,4G,Monthly,59,347.24,20472.43,35.36,670,0,0,Yes
BSNL207681,Maharashtra,Prepaid,None,Monthly,31,393.5,12261.02,8.15,1179,5,0,Yes
BSNL188255,Andhra Pradesh,Prepaid,3G,Annual,11,398.61,4506.34,33.13,1862,3,3,Yes
BSNL830473,Karnataka,Prepaid,Broadband,Two Year,9,539.93,4828.29,27.47,86,7,5,Yes
BSNL730158,Kerala,Prepaid,None,Monthly,64,295.43,18891.92,2.04,1780,4,0,Yes
BSNL950965,Andhra Pradesh,Prepaid,4G,Two Year,37,453.09,16909.61,44.01,67,0,1,No
BSNL392657,Karnataka,Prepaid,4G,Monthly,22,871.27,19330.56,45.55,1383,0,0,No
BSNL437275,Karnataka,Postpaid,Broadband,Two Year,55,1118.49,61709.92,43.06,1303,3,2,Yes
BSNL606140,Tamil Nadu,Prepaid,3G,Monthly,39,348.07,13527.35,35.16,165,1,0,No
BSNL683706,Tamil Nadu,Prepaid,Broadband,Annual,51,957.07,48718.45,34.05,1132,3,0,No
BSNL239716,Kerala,Postpaid,4G,Monthly,37,389.49,14321.86,18.29,297,4,5,Yes
BSNL451328,Kerala,Prepaid,Broadband,Annual,38,1124.25,42695.52,16.61,937,1,0,No
BSNL297807,Telangana,Postpaid,3G,Annual,8,1170.32,9494.51,35.56,1827,4,2,Yes
BSNL109753,Telangana,Postpaid,4G,Annual,41,1066.33,43594.17,17.83,75,6,1,Yes
BSNL540447,Telangana,Prepaid,Broadband,Monthly,63,289.87,18185.14,34.6,470,4,1,No
BSNL621444,Karnataka,Prepaid,4G,Two Year,55,606.73,33504.03,37.46,651,1,2,No
BSNL781934,Telangana,Prepaid,3G,Annual,47,241.63,11219.9,22.2,456,1,1,No
BSNL376454,Tamil Nadu,Prepaid,4G,Monthly,6,1063.88,6309.21,33.47,1898,1,0,No
BSNL961371,Tamil Nadu,Postpaid,4G,Monthly,59,1104.8,65379.81,43.22,1279,4,2,Yes
BSNL961210,Karnataka,Prepaid,3G,Two Year,4,625.26,2570.12,43.91,1135,4,0,No
BSNL673226,Telangana,Prepaid,3G,Annual,41,317.18,13114.96,27.25,698,3,2,Yes
BSNL792798,Kerala,Prepaid,4G,Two Year,18,393.74,6952.15,36.18,1160,2,1,No
BSNL198514,Andhra Pradesh,Prepaid,3G,Annual,38,422.01,16117.08,12.09,1018,5,3,Yes
BSNL905437,Maharashtra,Prepaid,4G,Monthly,42,407.43,16949.28,19.05,1784,0,1,No
BSNL302169,Tamil Nadu,Prepaid,Broadband,Two Year,59,690.47,40923.56,45.95,697,1,3,No
BSNL642158,Kerala,Prepaid,4G,Annual,44,433.08,19149.87,27.81,1175,3,1,Yes
BSNL157029,Tamil Nadu,Prepaid,Broadband,Monthly,71,385.57,27226.13,42.46,905,1,0,Yes
BSNL891098,Telangana,Prepaid,4G,Annual,22,1177.1,26046.13,5.88,839,3,1,No
BSNL724505,Tamil Nadu,Postpaid,3G,Two Year,56,811.98,45506.61,1.46,556,1,1,No
BSNL832540,Kerala,Prepaid,Broadband,Monthly,8,362.92,3006.43,4.94,1831,5,2,Yes
BSNL267962,Andhra Pradesh,Prepaid,Broadband,Two Year,69,540.23,37390.44,30.81,1157,6,2,Yes
BSNL557696,Telangana,Prepaid,3G,Two Year,17,414.56,7060.88,38.26,1833,5,1,Yes
BSNL229662,Karnataka,Prepaid,Broadband,Monthly,43,869.14,37483.84,5.96,1608,5,1,Yes
BSNL702273,Karnataka,Prepaid,Broadband,Monthly,38,1034.37,39374.91,35.57,98,3,7,Yes
BSNL632369,Maharashtra,Prepaid,None,Monthly,47,1176.29,55194.52,37.41,382,1,0,No
BSNL410982,Kerala,Prepaid,4G,Monthly,21,761.78,15981.88,14.57,950,1,1,No
BSNL919451,Maharashtra,Prepaid,3G,Monthly,35,306.14,10762.56,9.52,1406,1,0,No
BSNL905552,Andhra Pradesh,Prepaid,None,Annual,50,1064.8,53292.35,33.89,1924,3,0,Yes
BSNL507771,Kerala,Postpaid,Broadband,Monthly,4,772.9,3281.78,7.55,1146,3,0,No
BSNL725211,Andhra Pradesh,Prepaid,4G,Monthly,24,1097.26,26187.04,16.07,1467,2,0,Yes
BSNL933729,Andhra Pradesh,Postpaid,4G,Monthly,51,749.77,38377.76,38.63,653,1,0,No
BSNL533851,Tamil Nadu,Postpaid,None,Monthly,71,798.79,56905.31,4.51,1297,3,1,Yes
BSNL126243,Tamil Nadu,Postpaid,Broadband,Monthly,22,1065.3,23601.64,41.44,1194,1,0,No
BSNL964458,Maharashtra,Prepaid,4G,Monthly,36,590.78,21227.28,13.87,609,1,1,No
BSNL733622,Andhra Pradesh,Postpaid,3G,Monthly,39,228.18,8901.36,25.77,718,3,2,Yes
BSNL213877,Karnataka,Prepaid,None,Monthly,3,717.89,2075.8,34.39,548,0,0,No
BSNL540409,Andhra Pradesh,Prepaid,None,Monthly,68,613.07,41795.2,14.97,1353,6,0,No
BSNL641324,Kerala,Prepaid,4G,Monthly,8,1125.62,9054.97,1.82,732,1,0,No
BSNL105755,Telangana,Prepaid,4G,Monthly,39,620.83,24223.41,29.31,599,0,3,Yes
BSNL224232,Tamil Nadu,Prepaid,Broadband,Monthly,44,1073.55,47221.33,3.77,419,1,3,Yes
BSNL437994,Tamil Nadu,Prepaid,None,Annual,54,383.18,20665.09,39.04,1818,0,0,No
BSNL105043,Telangana,Postpaid,Broadband,Monthly,44,370.16,16171.16,13.68,1459,0,0,No
BSNL702750,Karnataka,Postpaid,None,Annual,40,615.97,24537.04,29.89,860,1,3,Yes
BSNL448695,Karnataka,Postpaid,Broadband,Annual,69,412.78,28502.6,7.36,1001,0,0,No
BSNL550415,Kerala,Prepaid,4G,Annual,38,826.51,31272.87,22.68,415,0,2,Yes
